Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"InMemoryNodeModel$TransactionInitializer_1",1,0.00,2.00,10,0.16,5996.38,1,0,12,1,1,103.49,0,24,6.00
"InMemoryNodeModel$TransactionInitializer_2",1,0.00,4.00,19,0.24,11082.47,1,0,12,1,1,140.53,1,34,6.00
"InMemoryNodeModel$TransactionInitializer_3",1,0.00,1.00,4,0.06,1309.86,1,0,12,1,1,123.76,0,11,4.00
"InMemoryNodeModel$TransactionInitializer_4",1,0.00,5.00,15,0.22,7738.65,1,0,12,1,1,95.36,0,33,6.00
"InMemoryNodeModel$TransactionInitializer_5",1,0.00,1.00,2,0.01,58.06,1,0,12,1,1,95.65,9,4,0.00
"InMemoryNodeModelSupport",1,0.00,1.00,2,0.02,252.51,1,0,0,1,8,140.86,4,6,0.00
"Initializable",1,0.00,1.00,2,0.01,40.30,1,0,0,1,3,114.68,6,4,0.00
"InputStreamSupport",1,0.00,1.00,2,0.02,108.55,1,0,3,1,6,95.41,8,4,0.00
"InterpolationTestHelper",12,0.00,1.67,112,1.64,51732.94,12,0,11,12,10,69.75,76,174,13.00
"InterpolationTestHelper$Lookup",1,0.00,1.00,3,0.02,266.51,1,0,11,1,0,133.87,0,8,2.00
"InterpolatorSpecification",5,0.19,1.00,18,0.14,2385.93,9,4,6,5,9,101.32,66,34,0.00
"InterpolatorSpecification$Builder",10,0.00,1.60,52,0.39,8264.51,14,4,6,10,3,71.64,84,81,8.00
"JNDIConfiguration",19,0.14,2.21,120,1.58,68336.21,23,4,16,20,7,63.53,158,254,20.00
"JSONConfiguration",5,0.00,1.40,19,0.28,5055.73,7,2,10,7,7,95.70,29,47,21.00
"JndiBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,5,0.00
"JndiBuilderParametersImpl",2,0.00,1.00,9,0.07,878.56,4,2,1,2,5,84.51,23,18,3.00
"JndiBuilderProperties",2,0.00,1.00,3,0.05,531.41,2,0,1,2,0,107.31,13,5,0.00
"LegacyListDelimiterHandler",9,0.06,2.67,76,0.99,57410.96,13,4,6,9,8,63.02,101,140,28.00
"ListDelimiterHandler",4,1.00,1.00,6,0.09,1615.94,5,1,2,5,35,121.15,55,7,0.00
"ListDelimiterHandler$ValueTransformer",1,0.00,1.00,3,0.01,236.11,1,0,2,1,0,134.28,0,8,2.00
"LockMode",0,0.00,0.00,1,0.00,11.61,0,0,0,0,8,171.00,27,5,0.00
"Logging",15,0.02,1.00,44,0.46,5282.27,18,3,6,15,0,86.01,117,97,10.00
"Lookup",1,0.00,1.00,2,0.01,58.06,1,0,0,1,22,97.17,10,4,0.00
"ManagedReloadingDetector",3,0.25,1.00,10,0.07,693.72,5,2,2,4,3,82.87,26,22,1.00
"ManagedReloadingDetectorMBean",1,0.00,1.00,2,0.01,40.30,1,0,0,1,0,167.51,3,4,0.00
"MapConfiguration",15,0.07,1.27,52,0.66,20893.49,17,2,7,15,13,75.96,131,112,18.00
"MergeCombiner",4,0.00,4.00,60,0.77,39256.57,4,0,6,4,4,72.25,55,86,29.00
"MockInitialContextFactory",8,0.10,1.62,70,1.17,62274.45,17,9,9,8,1,56.01,79,113,24.00
"ModelTransaction",35,0.02,1.40,164,2.08,70631.26,50,15,11,35,15,70.26,295,278,18.00
"ModelTransaction$AddAttributeOperation",2,1.00,1.00,8,0.06,724.11,4,2,11,2,1,102.60,11,16,4.00
"ModelTransaction$AddAttributesOperation",2,0.00,1.00,6,0.06,761.65,3,1,11,2,1,114.78,10,14,4.00
"ModelTransaction$ChangeNodeNameOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00
"ModelTransaction$ChangeNodeValueOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00
"ModelTransaction$ChildrenUpdateOperation",8,0.10,1.38,38,0.47,16055.95,11,3,11,8,1,72.40,62,71,8.00
"ModelTransaction$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,1.00,5,0.05,843.32,1,0,11,1,2,121.66,0,11,4.00
"ModelTransaction$Operation",1,0.00,1.00,2,0.01,77.08,1,0,11,1,1,107.12,12,5,3.00
"ModelTransaction$Operations",6,0.00,2.33,42,0.39,11290.91,9,3,11,6,2,63.15,54,77,7.00
"ModelTransaction$RemoveAttributeOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00
"MultiFileBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,6,0.00
"MultiFileBuilderParametersImpl",8,0.10,1.12,29,0.29,6829.72,11,3,4,8,11,77.38,77,61,10.00
"MultiFileBuilderProperties",2,0.00,1.00,3,0.05,588.34,2,0,1,2,2,102.47,14,5,0.00
"MultiFileConfigurationBuilder",21,0.09,1.67,116,1.61,53244.64,27,6,21,26,20,73.38,236,244,17.00
"MultiFileConfigurationBuilder$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,175.66,1,0,21,1,1,135.30,0,8,1.00
"MultiFileConfigurationBuilderProvider",4,0.11,1.25,18,0.29,8607.30,7,3,13,4,13,107.27,59,50,13.00
"MultiFileConfigurationBuilderProvider$ReloadableWrapperBuilder",2,0.00,1.00,7,0.06,1077.39,3,1,13,2,4,86.68,14,16,2.00
"MultiFileConfigurationBuilderProvider$WrapperBuilder",4,0.17,1.00,12,0.17,3703.00,6,2,13,4,6,145.06,13,29,8.00
"MultiWrapDynaBean",12,0.36,1.42,47,0.54,13397.53,14,2,8,12,4,113.83,55,89,9.00
"MultiWrapDynaClass",6,0.07,1.33,28,0.24,5158.54,9,3,7,7,1,104.76,30,46,7.00
"NoOpSynchronizer",4,0.00,1.00,5,0.03,180.48,4,0,0,4,7,128.56,22,20,2.00
"NodeAddData",6,0.10,1.17,22,0.18,2995.22,10,4,4,6,13,102.04,80,41,8.00
"NodeCombiner",6,0.20,1.00,14,0.16,2686.27,8,2,3,6,12,97.38,71,27,5.00
"NodeCombiner$AbstractImmutableNodeHandler",2,0.00,1.00,5,0.03,295.40,2,0,3,2,1,138.84,0,13,2.00
"NodeHandler",15,0.00,1.00,16,3.55,88463.85,15,0,2,15,69,90.88,125,18,0.00
"NodeHandlerDecorator",16,0.00,1.00,32,0.45,8665.05,16,0,2,16,4,186.22,22,83,11.00
"NodeKeyResolver",5,0.00,1.00,6,0.73,17515.40,5,0,2,5,16,102.34,60,9,0.00
"NodeMatcher",1,0.00,1.00,2,0.03,361.22,1,0,0,1,9,90.92,10,4,0.00
"NodeModel",9,0.00,1.00,10,1.53,42569.50,9,0,1,9,12,90.59,86,13,0.00
"NodeModelSupport",1,0.00,1.00,2,0.02,179.36,1,0,0,1,1,123.92,5,4,0.00
"NodeNameMatchers",2,0.00,1.00,5,0.23,7497.45,2,0,1,2,6,90.22,24,22,10.00
"NodeSelector",8,0.29,1.75,44,0.57,20642.00,9,1,6,8,18,68.97,83,79,13.00
"NodeStructureHelper",28,0.00,1.50,154,2.54,111507.23,41,13,8,28,19,65.57,233,286,23.00
"NodeStructureHelper$IAnswer<List<QueryResult<ImmutableNode>>>",1,0.00,1.00,6,0.12,3886.32,1,0,8,1,4,113.48,0,14,60.00
"NodeStructureHelper$IAnswer<NodeAddData<ImmutableNode>>",1,0.00,1.00,6,0.10,3216.65,1,0,8,1,4,114.12,0,12,58.00
"NodeTracker",16,0.53,1.81,91,1.35,48140.65,17,1,6,16,8,84.56,206,186,24.00
"NodeTracker$TrackedNodeData",9,0.08,1.00,25,0.23,3650.11,12,3,6,9,2,87.65,68,50,13.00
"NodeTreeWalker",5,1.00,2.80,37,0.49,19108.02,6,1,2,6,13,131.23,92,66,11.00
"NodeUpdateData",7,0.12,1.29,26,0.34,9236.27,11,4,5,7,6,82.42,79,48,13.00
"NonCloneableConfiguration",6,0.00,1.00,11,0.09,836.38,6,0,1,6,3,147.60,23,31,4.00
"NonStringTestHolder",17,0.06,1.06,70,0.91,16643.32,18,1,3,17,2,166.52,7,108,16.00
"OverrideCombiner",3,0.00,3.33,33,0.45,24973.35,3,0,0,3,5,143.06,65,57,25.00
"Parameters",16,0.93,1.00,39,0.51,13431.75,17,1,16,16,34,86.42,167,94,13.00
"Parameters$ParametersIfcInvocationHandler",3,0.50,1.00,10,0.13,3909.75,4,1,16,3,0,77.41,29,22,8.00
"ParametersBeanTestImpl",7,0.17,1.00,20,0.11,1160.75,10,3,0,7,2,184.79,5,36,2.00
"PatternSubtreeConfigurationWrapper",63,0.04,1.06,146,1.97,40264.28,67,4,18,63,12,181.97,38,352,13.00
"PeriodicReloadingTrigger",10,0.02,1.40,39,0.37,6130.50,16,6,6,10,2,82.01,109,78,5.00
"PeriodicReloadingTrigger$Runnable",1,0.00,1.00,3,0.02,139.81,1,0,6,1,0,136.08,0,8,0.00
"PrefixedKeysIterator",5,0.38,1.80,27,0.22,4243.64,9,4,2,5,1,70.74,48,50,3.00
"PropertiesBuilderParameters",0,0.00,0.00,1,0.02,162.30,0,0,4,0,8,171.00,0,7,0.00
"PropertiesBuilderParametersImpl",4,0.11,1.00,16,0.15,2134.21,7,3,3,4,7,86.66,27,33,5.00
"PropertiesBuilderProperties",3,0.00,1.00,4,0.10,1141.10,3,0,2,3,1,95.79,27,6,0.00
"PropertiesConfiguration",27,0.04,2.04,175,1.90,94463.42,42,15,31,29,58,113.32,436,361,23.00
"PropertiesConfiguration$DefaultIOFactory",2,0.00,1.00,5,0.05,786.06,2,0,31,2,1,89.78,15,14,5.00
"PropertiesConfiguration$IOFactory",2,0.00,1.00,3,0.04,266.67,2,0,31,2,1,100.85,21,6,0.00
"PropertiesConfiguration$JupIOFactory",4,1.00,1.00,10,0.07,805.54,5,1,31,4,1,91.16,42,22,5.00
"PropertiesConfiguration$JupPropertiesReader",4,0.00,3.00,37,0.40,27751.02,4,0,31,4,0,99.44,17,66,19.00
"PropertiesConfiguration$JupPropertiesWriter",1,1.00,3.00,12,0.19,5676.54,2,1,31,1,1,118.63,18,17,0.00
"PropertiesConfiguration$JupPropertiesWriter$ValueTransformer",1,0.00,3.00,11,0.13,4047.05,1,0,31,1,0,153.06,1,24,18.00
"PropertiesConfiguration$PropertiesReader",15,0.02,1.47,71,0.68,18810.82,23,8,31,16,0,71.24,140,123,8.00
"PropertiesConfiguration$PropertiesWriter",16,0.07,1.50,77,0.85,30382.04,24,8,31,20,1,70.72,159,140,15.00
"PropertiesConfiguration$PropertiesWriter$ValueTransformer",1,0.00,1.00,4,0.04,731.82,1,0,31,1,0,125.76,0,9,4.00
"PropertiesConfigurationLayout",37,0.04,1.89,196,2.47,106222.29,46,9,13,37,13,70.65,396,362,23.00
"PropertiesConfigurationLayout$PropertyLayoutData",11,0.05,1.45,38,0.31,7162.93,15,4,13,11,2,97.33,65,82,8.00
"PropertyConverter",27,0.12,4.26,265,4.44,310357.20,33,6,24,27,3,51.05,242,591,37.00
"PropertyListConfiguration",14,0.08,3.00,139,2.40,132499.10,24,10,23,17,14,52.08,132,267,33.00
"PropertyListConfiguration$DateComponentParser",4,0.00,1.25,9,0.16,4444.02,4,0,23,4,0,85.96,41,21,16.00
"PropertyListConfiguration$DateFieldParser",4,0.56,1.25,18,0.22,5340.62,7,3,23,4,0,96.17,22,39,7.00
"PropertyListConfiguration$DateSeparatorParser",3,0.00,1.33,11,0.14,4008.52,4,1,23,3,0,131.92,11,25,6.00
"PropertyListConfiguration$DateTimeZoneParser",2,0.00,1.50,17,0.23,7932.73,2,0,23,2,0,147.53,4,32,8.00
"ProvidedURLLocationStrategy",1,0.00,1.00,3,0.03,350.00,1,0,1,1,7,166.32,20,8,4.00
"QueryResult",10,0.33,1.40,35,0.42,11477.84,12,2,4,10,26,76.29,90,76,16.00
"RandomReloadingDetector",2,1.00,1.00,5,0.03,339.45,3,1,1,3,2,148.66,7,13,1.00
"ReadWriteSynchronizer",7,0.33,1.00,16,0.12,1343.94,8,1,2,7,7,112.82,39,36,4.00
"ReferenceNodeHandler",2,0.00,1.00,3,0.06,757.19,2,0,1,2,9,93.90,18,5,0.00
"ReferenceTracker",6,0.20,2.50,45,0.56,33416.81,8,2,6,6,5,71.99,73,82,27.00
"ReloadingBuilderSupportListener",3,0.25,1.33,15,0.17,3798.43,5,2,4,3,8,119.72,48,38,8.00
"ReloadingCombinedConfigurationBuilder",10,0.78,1.30,38,0.40,10190.29,11,1,14,10,18,75.41,89,79,10.00
"ReloadingController",7,0.11,1.71,33,0.30,6336.80,10,3,5,7,28,92.82,91,66,6.00
"ReloadingControllerSupport",1,0.00,1.00,2,0.01,40.30,1,0,0,1,7,129.03,5,4,0.00
"ReloadingDetector",2,0.00,1.00,3,0.02,140.48,2,0,0,2,12,107.37,14,5,0.00
"ReloadingDetectorFactory",1,0.00,1.00,2,0.02,121.26,1,0,3,1,9,113.75,13,6,0.00
"ReloadingEvent",3,0.00,1.00,11,0.08,1190.61,6,3,2,4,8,97.01,38,20,4.00
"ReloadingFileBasedConfigurationBuilder",10,0.15,1.10,33,0.45,11023.47,13,3,7,11,22,94.64,126,70,7.00
"ReloadingFileBasedConfigurationBuilder$ReloadingDetector",2,0.00,1.50,8,0.07,1487.04,2,0,7,2,0,125.59,0,18,2.00
"ReloadingMultiFileConfigurationBuilder",6,1.00,1.17,15,0.33,8299.86,7,1,12,6,10,97.52,75,38,10.00
"ReloadingMultiFileConfigurationBuilder$CombinedReloadingController",1,0.00,2.00,10,0.11,3851.30,1,0,12,1,2,105.00,0,17,9.00
"ServletConfiguration",4,0.67,1.00,11,0.11,1709.50,5,1,5,4,2,104.64,23,23,6.00
"ServletContextConfiguration",4,0.33,1.00,11,0.12,1824.50,5,1,5,4,2,101.22,24,23,6.00
"ServletFilterConfiguration",3,0.50,1.00,9,0.09,1535.15,4,1,4,3,2,103.74,17,19,6.00
"ServletRequestConfiguration",3,0.50,2.33,23,0.27,15124.33,4,1,6,3,2,80.41,17,44,11.00
"StrictConfigurationComparator",2,0.00,4.00,24,0.27,22421.83,2,0,1,2,8,51.32,21,37,92.00
"StringLookupAdapter",2,1.00,1.00,7,0.05,525.49,3,1,2,2,1,162.14,5,11,3.00
"SubnodeConfiguration",11,0.40,1.27,36,0.33,6591.51,13,2,6,11,13,111.24,156,76,13.00
"SubsetConfiguration",20,0.04,1.35,64,0.72,19994.86,23,3,2,20,6,125.55,83,145,13.00
"SubsetConfiguration$SubsetIterator",4,0.00,1.00,10,0.08,975.30,5,1,2,4,0,91.41,30,23,2.00
"Synchronizer",4,0.00,1.00,5,0.08,758.40,4,0,0,4,13,123.65,22,7,0.00
"SynchronizerSupport",4,0.00,1.00,5,0.13,1143.21,4,0,0,4,2,120.66,53,7,0.00
"SynchronizerTestImpl",11,0.50,1.09,30,0.29,4548.69,12,1,3,12,13,113.10,57,61,10.00
"SynchronizerTestImpl$Methods",0,0.00,0.00,1,0.01,19.65,0,0,3,0,0,171.00,3,4,0.00
"SystemConfiguration",5,1.00,1.40,23,0.31,7990.44,6,1,5,6,9,71.42,42,44,10.00
"SystemPropertiesLookup",1,0.00,1.00,3,0.03,448.00,1,0,1,1,1,182.09,25,8,6.00
"TestAbsoluteNameLocationStrategy",5,0.62,1.00,22,0.32,4560.68,7,2,8,5,5,123.69,20,45,18.00
"TestAbstractConfiguration",14,0.00,1.14,74,0.97,24483.14,14,0,15,14,10,156.90,29,123,11.00
"TestAbstractConfigurationBasicFeatures",72,0.08,1.21,466,6.51,177160.50,75,3,25,72,17,116.19,280,744,19.00
"TestAbstractConfigurationBasicFeatures$CollectingConfigurationListener",1,0.00,1.00,4,0.04,581.26,2,1,25,2,2,126.78,4,10,2.00
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl",1,0.00,1.00,6,0.09,2632.72,1,0,25,2,2,164.81,1,12,11.00
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl_0",8,0.00,1.00,18,0.15,1937.21,9,1,25,8,1,188.86,8,42,5.00
"TestAbstractConfigurationSynchronization",21,0.32,1.00,78,0.89,12351.84,24,3,12,21,8,138.48,73,148,16.00
"TestAbstractHierarchicalConfiguration",63,0.11,1.32,490,7.05,224976.62,64,1,30,63,19,136.59,169,758,21.00
"TestAbstractHierarchicalConfiguration$AbstractHierarchicalConfigurationTestImpl",12,0.00,1.00,25,0.33,4574.10,12,0,30,12,7,177.89,4,66,10.00
"TestAppletConfiguration",5,0.00,2.40,34,0.44,15294.30,6,1,10,5,6,124.29,17,78,7.00
"TestAppletConfiguration$Applet",2,1.00,1.00,6,0.07,1210.81,3,1,10,2,0,178.03,3,19,4.00
"TestAutoSaveListener",9,0.19,1.00,53,0.52,11207.82,11,2,6,9,5,111.52,39,86,13.00
"TestBaseConfiguration",61,0.01,1.07,358,5.12,132868.87,65,4,27,61,10,164.99,76,569,16.00
"TestBaseConfigurationBuilderProvider",15,0.00,1.13,64,1.18,32060.80,15,0,19,15,18,105.36,73,148,27.00
"TestBaseConfigurationBuilderProvider$CombinedConfigurationBuilder",1,0.00,2.00,4,0.04,675.53,1,0,19,1,3,165.68,2,13,4.00
"TestBaseConfigurationBuilderProvider$ConfigurationDeclaration",1,0.00,1.00,3,0.01,236.11,1,0,19,1,0,134.28,0,8,2.00
"TestBaseConfigurationXMLReader",8,0.05,1.12,58,0.80,18037.56,11,3,18,8,2,159.21,12,84,12.00
"TestBaseConfigurationXMLReader$TestContentHandler",1,0.00,1.00,3,0.04,656.29,1,0,18,1,0,180.79,1,9,5.00
"TestBaseHierarchicalConfigurationSynchronization",16,0.27,1.19,100,1.38,36285.42,19,3,22,16,14,113.63,65,174,21.00
"TestBaseHierarchicalConfigurationSynchronization$SubNodeAccessThread",3,0.70,1.67,21,0.19,2926.68,8,5,22,3,2,76.14,20,43,5.00
"TestBaseNullConfiguration",38,0.00,1.00,194,2.60,59559.70,39,1,15,38,4,158.90,13,332,13.00
"TestBasePathLocationStrategy",6,0.60,1.00,24,0.38,5142.71,9,3,8,6,5,119.06,26,55,30.00
"TestBasicBuilderParameters",35,0.21,1.00,234,4.06,113299.76,36,1,26,35,14,126.46,116,399,26.00
"TestBasicConfigurationBuilder",30,0.90,1.07,202,3.77,130102.90,31,1,39,30,28,121.51,105,391,30.00
"TestBasicConfigurationBuilder$AccessBuilderThread",2,1.25,1.50,15,0.12,2109.36,6,4,39,2,1,68.49,15,31,4.00
"TestBasicConfigurationBuilder$BasicConfigurationBuilder<PropertiesConfiguration>",1,0.00,1.00,3,0.05,894.07,1,0,39,1,3,129.73,0,12,12.00
"TestBasicConfigurationBuilder$BasicConfigurationBuilderInitFailImpl",2,0.00,1.00,5,0.05,636.24,2,0,39,2,3,146.51,7,14,4.00
"TestBasicConfigurationBuilder$DefaultBeanFactory",1,0.00,1.00,4,0.04,695.81,1,0,39,1,1,125.93,0,9,5.00
"TestBasicConfigurationBuilder$InitializableConfiguration",2,0.00,1.00,6,0.03,298.38,3,1,39,2,2,126.63,9,15,0.00
"TestBasicConfigurationBuilderEvents",11,0.00,1.00,67,1.03,32647.35,11,0,12,11,10,117.99,42,133,16.00
"TestBasicConfigurationBuilderEvents$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,199.89,1,0,12,1,1,134.85,0,8,2.00
"TestBeanHelper",33,0.09,1.00,190,2.53,55502.65,37,4,16,33,9,114.89,136,299,17.00
"TestBeanHelper$TestBeanFactory",3,0.17,1.67,20,0.23,10224.33,6,3,16,3,4,94.19,15,40,11.00
"TestBuilderConfigurationWrapperFactory",9,0.00,1.11,65,1.13,37332.65,9,0,18,9,12,108.30,37,142,24.00
"TestCatalogResolver",8,0.07,1.00,31,0.28,4023.60,14,6,9,8,5,160.69,19,56,7.00
"TestClasspathLocationStrategy",4,0.56,1.00,21,0.30,5041.96,7,3,9,4,8,114.91,17,40,21.00
"TestCombinedBeanDeclaration",16,0.80,1.31,124,1.79,57816.63,17,1,11,16,3,103.74,69,178,28.00
"TestCombinedBuilderParametersImpl",28,0.00,1.00,164,2.54,70239.83,28,0,22,28,13,127.86,95,330,24.00
"TestCombinedConfiguration",67,0.08,1.10,443,5.79,139958.02,76,9,39,68,26,118.38,254,711,18.00
"TestCombinedConfiguration$BaseHierarchicalConfiguration",1,0.00,1.00,3,0.02,192.42,1,0,39,1,2,134.98,0,7,2.00
"TestCombinedConfiguration$CombinedListener",2,1.00,1.50,10,0.09,1216.31,4,2,39,2,3,104.79,10,24,2.00
"TestCombinedConfiguration$ReadThread",3,0.75,3.00,32,0.26,6548.86,7,4,39,3,1,57.56,24,54,6.00
"TestCombinedConfiguration$WriteThread",3,0.60,1.67,25,0.21,3845.19,8,5,39,3,2,63.69,24,40,4.00
"TestCombinedConfigurationBuilder",65,0.04,1.09,485,8.30,238163.17,71,6,67,65,49,103.30,284,944,29.00
"TestCombinedConfigurationBuilder$BuilderProviderTestImpl",3,1.00,1.00,10,0.10,2149.34,4,1,67,3,5,173.72,5,22,11.00
"TestCombinedConfigurationBuilder$CombinedConfigurationTestImpl",0,0.00,0.00,1,0.00,8.00,0,0,67,0,1,171.00,4,4,0.00
"TestCombinedConfigurationBuilder$ConfigurationBuilderProvider",1,0.00,1.00,3,0.03,666.69,1,0,67,1,3,130.73,0,11,6.00
"TestCombinedConfigurationBuilder$ConstantConfigurationBuilder",2,0.00,1.00,7,0.05,601.91,3,1,67,2,3,177.92,3,16,0.00
"TestCombinedConfigurationBuilder$EntityResolverWithPropertiesTestImpl",6,0.13,1.00,19,0.12,1774.50,9,3,67,6,2,182.26,7,37,2.00
"TestCombinedConfigurationBuilder$FileSystemTestImpl",0,0.00,0.00,1,0.00,8.00,0,0,67,0,0,171.00,4,3,0.00
"TestCombinedConfigurationBuilder$ReadThread",3,0.50,1.67,16,0.12,1581.68,6,3,67,3,1,128.95,11,35,3.00
"TestCombinedConfigurationBuilder$TestLookup",2,0.00,1.00,8,0.07,990.97,3,1,67,3,0,157.81,5,15,3.00
"TestCombinedConfigurationBuilderVFS",2,0.00,1.00,14,0.27,6955.79,2,0,14,2,11,73.56,13,29,15.00
"TestCombinedLocationStrategy",14,0.10,1.29,71,0.86,19160.85,18,4,11,14,6,113.11,61,127,19.00
"TestCombinedReloadingController",12,0.18,1.33,77,0.84,18799.44,13,1,9,12,2,118.95,46,122,17.00
"TestCompositeConfiguration",57,0.13,1.21,455,5.73,157204.95,65,8,26,59,18,133.48,163,653,17.00
"TestCompositeConfigurationNonStringProperties",1,0.00,1.00,11,0.12,2486.08,2,1,2,3,5,72.96,6,16,12.00
"TestConfigurationAttributePointer",14,0.17,1.00,47,0.59,10084.55,18,4,15,14,5,138.94,49,99,11.00
"TestConfigurationConverter",7,0.00,1.00,54,0.85,22334.79,7,0,9,7,5,110.32,28,77,13.00
"TestConfigurationConverter$IAnswer<Object>",1,0.00,1.00,4,0.04,840.60,1,0,9,1,0,125.28,0,9,8.00
"TestConfigurationDeclaration",7,0.00,1.00,54,0.81,30123.12,7,0,8,7,4,86.66,37,85,9.00
"TestConfigurationDynaBean",45,0.00,1.24,275,4.12,129590.99,57,12,16,52,5,121.94,163,441,23.00
"TestConfigurationDynaBeanXMLConfig",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,125.40,15,9,3.00
"TestConfigurationEventTypes",22,0.00,1.00,58,0.77,15747.08,22,0,8,22,4,137.33,83,140,14.00
"TestConfigurationInterpolator",44,0.16,1.05,205,3.05,66859.82,48,4,15,44,4,129.67,157,385,17.00
"TestConfigurationInterpolator$IAnswer<Object>",1,0.00,2.00,5,0.04,614.92,1,0,15,1,0,122.51,0,12,6.00
"TestConfigurationIteratorAttributes",7,0.38,1.14,41,0.69,15366.05,11,4,11,7,4,116.02,28,83,14.00
"TestConfigurationLogger",16,0.60,1.00,91,1.18,27579.42,17,1,14,16,3,129.99,54,143,20.00
"TestConfigurationLogger$ConfigurationLogger",1,0.00,1.00,3,0.02,243.67,1,0,14,1,0,134.18,0,8,2.00
"TestConfigurationLookup",5,0.12,1.40,36,0.43,14018.09,7,2,5,5,3,100.52,23,52,18.00
"TestConfigurationMap",3,0.67,1.67,25,0.31,8416.47,6,3,5,8,2,109.35,12,48,4.00
"TestConfigurationNodeIteratorChildren",17,0.02,1.35,108,1.73,44985.27,20,3,17,17,5,109.48,72,199,22.00
"TestConfigurationNodePointer",9,0.12,1.22,49,0.78,23158.96,10,1,10,9,3,123.30,33,95,19.00
"TestConfigurationNodePointerFactory",10,0.11,1.30,56,0.88,25933.82,11,1,9,10,4,132.39,32,99,15.00
"TestConfigurationPropertiesFactoryBean",11,0.00,1.00,60,0.81,17686.70,12,1,14,11,6,154.57,3,118,14.00
"TestConfigurationPropertySource",2,0.67,1.00,10,0.07,1127.20,5,3,12,2,2,170.00,3,21,6.00
"TestConfigurationPropertySource$Config",1,0.00,1.00,8,0.07,1873.96,1,0,12,1,0,151.20,2,15,15.00
"TestConfigurationSet",4,0.56,2.00,31,0.45,14323.12,7,3,7,9,1,130.00,12,57,8.00
"TestConfigurationUtils",38,0.43,1.11,193,2.86,72868.62,40,2,28,38,21,133.20,125,350,17.00
"TestConfigurationUtils$ClassLoader",1,0.00,1.00,3,0.03,700.55,1,0,28,1,0,130.57,0,9,6.00
"TestConfigurationUtils$CloneableSynchronizer",3,0.50,1.00,8,0.05,417.20,4,1,28,3,0,120.13,15,18,3.00
"TestConfigurationUtils$NonCloneableSynchronizer",0,0.00,0.00,1,0.00,8.00,0,0,28,0,1,171.00,3,3,0.00
"TestConfigurationUtils$PropertiesConfiguration",1,0.00,1.00,3,0.04,570.81,1,0,28,1,2,181.27,1,10,6.00
"TestConfigurationUtils$XMLBuilderParametersImpl",1,0.00,1.00,3,0.01,145.30,1,0,28,1,1,135.95,0,8,3.00
"TestConfigurations",38,0.05,1.00,149,2.05,40738.61,43,5,16,38,12,124.49,153,299,17.00
"TestConstantLookup",11,0.03,1.00,30,0.30,4131.30,14,3,6,11,1,130.95,46,73,6.00
"TestConstructorArg",6,0.00,1.00,23,0.31,5364.58,6,0,4,6,2,129.29,23,43,9.00
"TestCopyObjectDefaultHandler",4,0.00,1.00,28,0.43,10506.95,4,0,6,4,5,94.45,20,52,14.00
"TestCopyObjectDefaultHandler$XMLBuilderParametersImpl",1,0.00,1.00,3,0.02,250.04,1,0,6,1,3,134.09,0,9,4.00
"TestDataConfiguration",62,0.04,2.06,1105,20.63,1313995.11,64,2,30,62,6,45.49,451,1622,36.00
"TestDatabaseBuilderParametersImpl",9,0.00,1.00,38,0.52,9108.51,10,1,8,9,2,137.49,30,76,8.00
"TestDatabaseConfiguration",42,0.11,1.02,200,2.80,55777.62,45,3,20,42,10,151.61,105,349,16.00
"TestDatabaseConfiguration$PotentialErrorDatabaseConfiguration",1,0.00,3.00,11,0.12,3929.48,2,1,20,1,1,60.87,7,24,18.00
"TestDatabaseConfigurationEvents",3,0.00,1.33,12,0.10,1710.81,4,1,5,3,4,166.42,6,30,4.00
"TestDefaultBeanFactory",14,0.03,1.07,105,1.92,64078.04,17,3,19,14,11,102.69,61,173,24.00
"TestDefaultBeanFactory$BeanCreationContext",5,0.75,1.00,12,0.09,1191.31,6,1,19,6,2,137.87,0,29,4.00
"TestDefaultConfigurationKey",36,0.13,1.06,257,3.56,77506.55,41,5,8,36,3,122.39,127,422,16.00
"TestDefaultConversionHandler",26,0.15,1.08,103,1.77,39819.71,29,3,15,26,3,129.74,96,205,19.00
"TestDefaultConversionHandler$ConfigurationInterpolator",1,0.00,2.00,5,0.03,617.14,1,0,15,1,0,122.49,0,12,2.00
"TestDefaultExpressionEngine",52,0.12,1.13,274,4.31,116157.21,58,6,10,52,8,113.96,218,503,17.00
